Index X Y Z
14574 -0.070000 10.131855 0.634442
14575 -0.079400 10.136536 0.629704
14576 -0.083300 10.137892 0.618984
14577 -0.079400 10.135057 0.608556
14578 -0.083300 10.137892 0.618984
14579 -0.070000 10.129763 0.604515
14580 -0.060600 10.125081 0.609253
14581 -0.056800 10.123726 0.619974
14582 -0.035600 10.165819 0.624148
14583 -0.032000 10.162486 0.613755
14584 -0.044000 10.172610 0.628084
14585 -0.052500 10.178688 0.623248
14586 -0.056000 10.180642 0.612486
14587 -0.052500 10.177209 0.602100
14588 -0.056000 10.180642 0.612486
14589 -0.052500 10.177209 0.602100
14590 -0.044000 10.170518 0.598157
14591 -0.052500 10.177209 0.602100
14592 -0.035600 10.164340 0.603000
14593 -0.032000 10.162486 0.613755
14594 -0.002500 10.198149 0.616273
14595 -0.002500 10.190819 0.606060
14596 -0.002500 10.214110 0.619468
14597 -0.002500 10.229572 0.614076
14598 -0.002500 10.235311 0.602949
14599 -0.002500 10.228086 0.592828
14600 -0.052500 10.177209 0.602100
14601 -0.002500 10.235311 0.602949
14602 -0.002500 10.212017 0.589541
14603 -0.052500 10.177209 0.602100
14604 -0.052500 10.177209 0.602100
14605 -0.002500 10.196663 0.595026
14606 -0.002500 10.190819 0.606060
14607 0.078700 10.122869 0.630660
14608 0.088800 10.102020 0.632118
14609 0.092800 10.103176 0.621411
14610 0.082600 10.124225 0.619939
14611 0.069300 10.118288 0.635391
14612 0.079300 10.097737 0.636828
14613 0.059900 10.112993 0.631351
14614 0.069700 10.092842 0.632760
14615 0.056000 10.110258 0.620916
14616 0.065800 10.090208 0.622318
14617 0.059900 10.111514 0.610202
14618 0.069700 10.091364 0.611611
14619 0.065800 10.090208 0.622318
14620 0.056000 10.110258 0.620916
14621 0.069300 10.116195 0.605464
14622 0.079300 10.095645 0.606901
14623 0.078700 10.121390 0.609511
14624 0.088800 10.100541 0.610969
14625 0.082600 10.124225 0.619939
14626 0.092800 10.103176 0.621411
14627 0.064500 10.147609 0.628930
14628 0.068200 10.149263 0.618188
14629 0.055500 10.142329 0.633710
14630 0.046500 10.136336 0.629718
14631 0.042800 10.133302 0.619304
14632 0.046500 10.134857 0.608570
14633 0.042800 10.133302 0.619304
14634 0.055500 10.140237 0.603783
14635 0.064500 10.146130 0.607781
14636 0.068200 10.149263 0.618188
14637 0.068200 10.149263 0.618188
14638 0.042600 10.179088 0.623220
14639 0.068200 10.149263 0.618188
14640 0.068200 10.149263 0.618188
14641 0.046100 10.180942 0.612465
14642 0.034000 10.173010 0.628056
14643 0.025500 10.166418 0.624106
14644 0.022000 10.163085 0.613713
14645 0.025500 10.164940 0.602958
14646 0.022000 10.163085 0.613713
14647 0.034000 10.170918 0.598129
14648 0.042600 10.177608 0.602072
14649 0.046100 10.180942 0.612465
14650 0.068200 10.149263 0.618188
14651 -0.002500 10.229572 0.614076
14652 -0.002500 10.235311 0.602949
14653 -0.002500 10.198149 0.616273
14654 -0.002500 10.190819 0.606060
14655 -0.002500 10.196663 0.595026
14656 -0.002500 10.190819 0.606060
14657 -0.002500 10.228086 0.592828
14658 -0.002500 10.235311 0.602949
14659 0.092800 10.103176 0.621411
14660 0.088800 10.102020 0.632118
14661 0.082400 10.090208 0.622318
14662 0.069700 10.092842 0.632760
14663 0.082400 10.090208 0.622318
14664 0.065800 10.090208 0.622318
14665 0.065800 10.090208 0.622318
14666 0.069700 10.091364 0.611611
14667 0.082400 10.090208 0.622318
14668 0.088800 10.100541 0.610969
14669 0.082400 10.090208 0.622318
14670 0.092800 10.103176 0.621411
14671 -0.104300 10.044021 0.625548
14672 -0.092000 10.047852 0.635906
14673 -0.112000 10.054835 0.635417
14674 -0.104300 10.044021 0.625548
14675 -0.116200 10.055492 0.624745
14676 -0.116200 10.055492 0.624745
14677 -0.112000 10.053356 0.614269
14678 -0.104300 10.044021 0.625548
14679 -0.104300 10.044021 0.625548
14680 -0.140500 10.346220 0.679499
14681 -0.130600 10.395522 0.684973
14682 -0.134200 10.399463 0.679685
14683 -0.144300 10.349256 0.674174
14684 -0.130400 10.342875 0.681838
14685 -0.120500 10.392070 0.687219
14686 -0.119800 10.341325 0.679741
14687 -0.109800 10.391232 0.685273
14688 -0.115000 10.342459 0.674449
14689 -0.104800 10.393577 0.680097
14690 -0.109800 10.391232 0.685273
14691 -0.109800 10.391232 0.685273
14692 -0.115000 10.342459 0.674449
14693 -0.118800 10.345588 0.669017
14694 -0.108400 10.397517 0.674809
14695 -0.104800 10.393577 0.680097
14696 -0.115000 10.342459 0.674449
14697 -0.128900 10.348940 0.666778
14698 -0.118500 10.400962 0.672463
14699 -0.139500 10.350389 0.668882
14700 -0.129100 10.401807 0.674509
14701 -0.144300 10.349256 0.674174
14702 -0.134200 10.399463 0.679685
14703 -0.151500 10.304811 0.679387
14704 -0.155700 10.306344 0.674067
14705 -0.141500 10.301067 0.681754
14706 -0.131500 10.297408 0.679604
14707 -0.127500 10.295835 0.674301
14708 -0.115000 10.342459 0.674449
14709 -0.131700 10.297360 0.668881
14710 -0.115000 10.342459 0.674449
14711 -0.115000 10.342459 0.674449
14712 -0.127500 10.295835 0.674301
14713 -0.141800 10.301111 0.666614
14714 -0.151700 10.304770 0.668764
14715 -0.155700 10.306344 0.674067
14716 -0.166900 10.273394 0.683088
14717 -0.171600 10.274028 0.677831
14718 -0.157800 10.267754 0.685587
14719 -0.149600 10.260517 0.683887
14720 -0.147200 10.255758 0.678908
14721 -0.151900 10.256393 0.673650
14722 -0.147200 10.255758 0.678908
14723 -0.161000 10.262033 0.671151
14724 -0.169200 10.269268 0.672850
14725 -0.171600 10.274028 0.677831
14726 -0.190800 10.251988 0.689496
14727 -0.196000 10.252131 0.684374
14728 -0.183400 10.244873 0.692400
14729 -0.178000 10.234985 0.691487
14730 -0.178000 10.228166 0.687152
14731 -0.183200 10.228309 0.682030
14732 -0.178000 10.228166 0.687152
14733 -0.190600 10.235424 0.679127
14734 -0.196000 10.245312 0.680039
14735 -0.196000 10.252131 0.684374
14736 -0.217800 10.238617 0.697549
14737 -0.224000 10.238182 0.692767
14738 -0.210800 10.231317 0.700665
14739 -0.207200 10.220566 0.700315
14740 -0.209100 10.212685 0.696555
14741 -0.215400 10.212250 0.691774
14742 -0.209100 10.212685 0.696555
14743 -0.222300 10.219551 0.688657
14744 -0.225900 10.230308 0.689108
14745 -0.224000 10.238182 0.692767
14746 -0.238600 10.230111 0.706363
14747 -0.246200 10.229113 0.702123
14748 -0.231300 10.222897 0.709274
14749 -0.228500 10.211868 0.709243
14750 -0.231900 10.203429 0.706124
14751 -0.239500 10.202431 0.701883
14752 -0.231900 10.203429 0.706124
14753 -0.246800 10.209546 0.698980
14754 -0.249600 10.220675 0.699004
14755 -0.246200 10.229113 0.702123
14756 -0.255300 10.224939 0.715547
14757 -0.263800 10.223677 0.711826
14758 -0.247700 10.217917 0.718343
14759 -0.238600 10.230111 0.706363
14760 -0.255300 10.224939 0.715547
14761 -0.245500 10.206702 0.718526
14762 -0.245500 10.206702 0.718526
14763 -0.249900 10.197807 0.716041
14764 -0.245500 10.206702 0.718526
14765 -0.258400 10.196644 0.712312
14766 -0.249900 10.197807 0.716041
14767 -0.266000 10.203667 0.709516
14768 -0.239500 10.202431 0.701883
14769 -0.258400 10.196644 0.712312
14770 -0.268300 10.214881 0.709333
14771 -0.268300 10.214881 0.709333
14772 -0.263800 10.223677 0.711826
14773 -0.268300 10.214881 0.709333
14774 -0.270400 10.221405 0.725217
14775 -0.279200 10.220157 0.721695
14776 -0.262700 10.214383 0.728013
14777 -0.270400 10.221405 0.725217
14778 -0.260600 10.203083 0.728403
14779 -0.245500 10.206702 0.718526
14780 -0.265400 10.194201 0.726117
14781 -0.245500 10.206702 0.718526
14782 -0.245500 10.206702 0.718526
14783 -0.274200 10.192953 0.722595
14784 -0.265400 10.194201 0.726117
14785 -0.281900 10.199974 0.719798
14786 -0.274200 10.192953 0.722595
14787 -0.284000 10.211176 0.719416
14788 -0.268300 10.214881 0.709333
14789 -0.279200 10.220157 0.721695
14790 -0.268300 10.214881 0.709333
14791 -0.268300 10.214881 0.709333
14792 -0.118100 10.403137 0.680631
14793 -0.109800 10.391232 0.685273
14794 -0.109800 10.391232 0.685273
14795 -0.104800 10.393577 0.680097
14796 -0.118100 10.403137 0.680631
14797 -0.108400 10.397517 0.674809
14798 -0.108400 10.397517 0.674809
14799 -0.118100 10.403137 0.680631
14800 -0.118100 10.403137 0.680631
14801 -0.129100 10.401807 0.674509
14802 -0.134200 10.399463 0.679685
14803 -0.279200 10.220157 0.721695
14804 -0.280300 10.204288 0.727015
14805 -0.284000 10.211176 0.719416
14806 -0.284000 10.211176 0.719416
14807 -0.281900 10.199974 0.719798
14808 -0.274200 10.192953 0.722595
14809 -0.280300 10.204288 0.727015
14810 -0.265400 10.194201 0.726117
14811 0.106600 10.411464 0.682154
14812 0.110300 10.415106 0.676887
14813 0.095400 10.491275 0.686698
14814 0.091800 10.487028 0.691907
14815 0.096600 10.407713 0.684421
14816 0.081800 10.483477 0.694160
14817 0.086100 10.406163 0.682324
14818 0.071000 10.482939 0.692193
14819 0.081200 10.407596 0.677011
14820 0.066000 10.485490 0.687102
14821 0.084900 10.411231 0.671645
14822 0.081200 10.407596 0.677011
14823 0.066000 10.485490 0.687102
14824 0.069500 10.489829 0.681787
14825 0.095000 10.414981 0.669378
14826 0.079600 10.493281 0.679540
14827 0.105500 10.416638 0.671567
14828 0.090300 10.493919 0.681500
14829 0.110300 10.415106 0.676887
14830 0.095400 10.491275 0.686698
14831 0.130900 10.338838 0.680015
14832 0.135000 10.341468 0.674618
14833 0.121100 10.334282 0.682238
14834 0.111300 10.330616 0.679988
14835 0.107200 10.329840 0.674630
14836 0.111300 10.332577 0.669326
14837 0.107200 10.329840 0.674630
14838 0.121100 10.337027 0.667010
14839 0.130900 10.340792 0.669252
14840 0.135000 10.341468 0.674618
14841 0.160900 10.280868 0.682465
14842 0.165100 10.283205 0.677189
14843 0.152000 10.274616 0.684807
14844 0.143600 10.268149 0.682652
14845 0.140700 10.265279 0.677440
14846 0.144900 10.267611 0.672064
14847 0.140700 10.265279 0.677440
14848 0.153800 10.273870 0.669822
14849 0.162200 10.280328 0.671877
14850 0.165100 10.283205 0.677189
14851 0.190600 10.251493 0.686724
14852 0.195400 10.253133 0.681497
14853 0.183900 10.242953 0.689326
14854 0.179400 10.232725 0.687836
14855 0.179500 10.226676 0.683046
14856 0.184300 10.228315 0.677819
14857 0.179500 10.226676 0.683046
14858 0.191000 10.236749 0.675124
14859 0.195500 10.247084 0.676708
14860 0.195400 10.253133 0.681497
14861 0.219500 10.244021 0.694564
14862 0.226200 10.245090 0.689778
14863 0.214600 10.235118 0.697693
14864 0.214500 10.223677 0.697491
14865 0.219300 10.216315 0.693996
14866 0.226000 10.217291 0.689316
14867 0.219300 10.216315 0.693996
14868 0.230800 10.226188 0.686088
14869 0.230900 10.237630 0.686290
14870 0.226200 10.245090 0.689778
14871 0.252800 10.246507 0.710029
14872 0.261000 10.247631 0.706041
14873 0.226200 10.245090 0.689778
14874 0.252800 10.246507 0.710029
14875 0.248200 10.237617 0.713357
14876 0.252800 10.246507 0.710029
14877 0.250000 10.226238 0.714052
14878 0.257100 10.219053 0.711648
14879 0.265300 10.220178 0.707659
14880 0.257100 10.219053 0.711648
14881 0.219300 10.216315 0.693996
14882 0.269900 10.229067 0.704331
14883 0.268100 10.240446 0.703636
14884 0.261000 10.247631 0.706041
14885 0.288600 10.256706 0.731169
14886 0.297400 10.258052 0.727466
14887 0.261000 10.247631 0.706041
14888 0.252800 10.246507 0.710029
14889 0.284200 10.247924 0.734590
14890 0.288600 10.256706 0.731169
14891 0.252800 10.246507 0.710029
14892 0.252800 10.246507 0.710029
14893 0.286700 10.236772 0.735670
14894 0.294600 10.229820 0.733750
14895 0.303400 10.231166 0.730048
14896 0.294600 10.229820 0.733750
14897 0.257100 10.219053 0.711648
14898 0.265300 10.220178 0.707659
14899 0.307900 10.239955 0.726726
14900 0.303400 10.231166 0.730048
14901 0.305400 10.251107 0.725646
14902 0.297400 10.258052 0.727466
14903 0.325600 10.271119 0.755222
14904 0.334600 10.272571 0.751612
14905 0.321200 10.262337 0.758643
14906 0.325600 10.271119 0.755222
14907 0.323900 10.251292 0.759816
14908 0.332100 10.244454 0.758089
14909 0.341000 10.245807 0.754486
14910 0.332100 10.244454 0.758089
14911 0.345500 10.254589 0.751065
14912 0.341000 10.245807 0.754486
14913 0.342800 10.265634 0.749892
14914 0.334600 10.272571 0.751612
14915 0.079400 10.495157 0.687729
14916 0.066000 10.485490 0.687102
14917 0.079400 10.495157 0.687729
14918 0.069500 10.489829 0.681787
14919 0.069500 10.489829 0.681787
14920 0.079400 10.495157 0.687729
14921 0.079600 10.493281 0.679540
14922 0.079400 10.495157 0.687729
14923 0.090300 10.493919 0.681500
14924 0.095400 10.491275 0.686698
14925 0.325600 10.271119 0.755222
14926 0.342300 10.261976 0.760673
14927 0.334600 10.272571 0.751612
14928 0.334600 10.272571 0.751612
14929 0.342800 10.265634 0.749892
14930 0.345500 10.254589 0.751065
14931 0.345500 10.254589 0.751065
14932 0.342300 10.261976 0.760673
14933 -0.160400 8.923700 0.577000
14934 -0.180600 8.948800 0.596100
14935 -0.189600 8.951900 0.592900
14936 -0.169200 8.926500 0.573700
14937 -0.150100 8.928300 0.578200
14938 -0.170400 8.953500 0.597300
14939 -0.144500 8.937700 0.576600
14940 -0.164900 8.963100 0.595800
14941 -0.170400 8.953500 0.597300
14942 -0.170400 8.953500 0.597300
14943 -0.146700 8.946400 0.573000
14944 -0.167400 8.972000 0.592400
14945 -0.144500 8.937700 0.576600
14946 -0.155500 8.949200 0.569600
14947 -0.176400 8.975100 0.589200
14948 -0.167400 8.972000 0.592400
14949 -0.146700 8.946400 0.573000
14950 -0.165800 8.944600 0.568400
14951 -0.186600 8.970500 0.588000
14952 -0.176400 8.975100 0.589200
14953 -0.165800 8.944600 0.568400
14954 -0.171400 8.935200 0.570100
14955 -0.192100 8.960900 0.589600
14956 -0.165800 8.944600 0.568400
14957 -0.169200 8.926500 0.573700
14958 -0.189600 8.951900 0.592900
14959 -0.192100 8.960900 0.589600
14960 -0.171400 8.935200 0.570100
14961 -0.137300 8.894100 0.556500
14962 -0.146000 8.896800 0.553000
14963 -0.127100 8.898800 0.557700
14964 -0.121300 8.908000 0.556000
14965 -0.123400 8.916500 0.552200
14966 -0.121300 8.908000 0.556000
14967 -0.132100 8.919200 0.548700
14968 -0.123400 8.916500 0.552200
14969 -0.142300 8.914600 0.547500
14970 -0.165800 8.944600 0.568400
14971 -0.148100 8.905300 0.549300
14972 -0.165800 8.944600 0.568400
14973 -0.165800 8.944600 0.568400
14974 -0.146000 8.896800 0.553000
14975 -0.148100 8.905300 0.549300
14976 -0.112100 8.861300 0.535000
14977 -0.120700 8.863900 0.531400
14978 -0.101900 8.865900 0.536200
14979 -0.096100 8.875100 0.534300
14980 -0.098000 8.883500 0.530500
14981 -0.096100 8.875100 0.534300
14982 -0.106700 8.886100 0.527000
14983 -0.098000 8.883500 0.530500
14984 -0.116900 8.881400 0.525800
14985 -0.122700 8.872200 0.527600
14986 -0.120700 8.863900 0.531400
14987 -0.122700 8.872200 0.527600
14988 -0.108700 8.848100 0.521400
14989 -0.100100 8.845500 0.524900
14990 -0.089900 8.850200 0.526200
14991 -0.084100 8.859400 0.524300
14992 -0.084100 8.859400 0.524300
14993 -0.086000 8.867600 0.520500
14994 -0.086000 8.867600 0.520500
14995 -0.094600 8.870200 0.516900
14996 -0.104800 8.865500 0.515600
14997 -0.110600 8.856400 0.517500
14998 -0.108700 8.848100 0.521400
14999 -0.064200 8.798100 0.495100
15000 -0.077400 8.815600 0.506000
15001 -0.086000 8.818100 0.502400
15002 -0.073800 8.802000 0.492400
15003 -0.049300 8.796700 0.492500
15004 -0.067200 8.820200 0.507300
15005 -0.038000 8.798600 0.486100
15006 -0.061300 8.829400 0.505400
15007 -0.038000 8.798600 0.486100
15008 -0.036900 8.802700 0.479600
15009 -0.063300 8.837700 0.501500
15010 -0.038000 8.798600 0.486100
15011 -0.046500 8.806600 0.476900
15012 -0.071900 8.840200 0.497900
15013 -0.063300 8.837700 0.501500
15014 -0.036900 8.802700 0.479600
15015 -0.061300 8.808000 0.479500
15016 -0.082100 8.835500 0.496700
15017 -0.072600 8.806100 0.485900
15018 -0.087900 8.826400 0.498600
15019 -0.073800 8.802000 0.492400
15020 -0.086000 8.818100 0.502400
15021 -0.087900 8.826400 0.498600
15022 -0.072600 8.806100 0.485900
15023 -0.111000 8.754400 0.504700
15024 -0.073800 8.802000 0.492400
15025 -0.119100 8.759200 0.501400
15026 -0.107100 8.742400 0.504800
15027 -0.109700 8.730100 0.501600
15028 -0.038000 8.798600 0.486100
15029 -0.117200 8.724900 0.497100
15030 -0.036900 8.802700 0.479600
15031 -0.038000 8.798600 0.486100
15032 -0.038000 8.798600 0.486100
15033 -0.109700 8.730100 0.501600
15034 -0.125300 8.729600 0.493800
15035 -0.117200 8.724900 0.497100
15036 -0.129200 8.741700 0.493700
15037 -0.126700 8.753900 0.496900
15038 -0.119100 8.759200 0.501400
15039 -0.072600 8.806100 0.485900
15040 -0.126700 8.753900 0.496900
15041 -0.129100 8.767400 0.522200
15042 -0.111000 8.754400 0.504700
15043 -0.119100 8.759200 0.501400
15044 -0.137400 8.772300 0.519100
15045 -0.129100 8.767400 0.522200
15046 -0.127500 8.757000 0.524500
15047 -0.129100 8.767400 0.522200
15048 -0.133600 8.747300 0.524700
15049 -0.143800 8.743900 0.522700
15050 -0.117200 8.724900 0.497100
15051 -0.152100 8.748900 0.519600
15052 -0.125300 8.729600 0.493800
15053 -0.117200 8.724900 0.497100
15054 -0.143800 8.743900 0.522700
15055 -0.153700 8.759300 0.517300
15056 -0.152100 8.748900 0.519600
15057 -0.147600 8.769000 0.517100
15058 -0.137400 8.772300 0.519100
15059 -0.119100 8.759200 0.501400
15060 -0.151300 8.783300 0.543500
15061 -0.129100 8.767400 0.522200
15062 -0.159600 8.788200 0.540400
15063 -0.149700 8.772900 0.545800
15064 -0.129100 8.767400 0.522200
15065 -0.129100 8.767400 0.522200
15066 -0.151300 8.783300 0.543500
15067 -0.155800 8.763200 0.546000
15068 -0.166000 8.759900 0.544000
15069 -0.174300 8.764800 0.540900
15070 -0.166000 8.759900 0.544000
15071 -0.175900 8.775100 0.538600
15072 -0.174300 8.764800 0.540900
15073 -0.169800 8.784900 0.538300
15074 -0.159600 8.788200 0.540400
15075 -0.173000 8.798800 0.564100
15076 -0.181300 8.803700 0.561000
15077 -0.171400 8.788400 0.566500
15078 -0.173000 8.798800 0.564100
15079 -0.177500 8.778700 0.566700
15080 -0.187700 8.775300 0.564600
15081 -0.196000 8.780200 0.561500
15082 -0.187700 8.775300 0.564600
15083 -0.197500 8.790600 0.559100
15084 -0.196000 8.780200 0.561500
15085 -0.191400 8.800300 0.558900
15086 -0.181300 8.803700 0.561000
15087 -0.194000 8.813600 0.583700
15088 -0.202200 8.818500 0.580500
15089 -0.194000 8.813600 0.583700
15090 -0.192500 8.803300 0.586100
15091 -0.194000 8.813600 0.583700
15092 -0.198500 8.793600 0.586300
15093 -0.208700 8.790100 0.584200
15094 -0.216900 8.795000 0.581000
15095 -0.208700 8.790100 0.584200
15096 -0.218400 8.805300 0.578600
15097 -0.216900 8.795000 0.581000
15098 -0.212400 8.815100 0.578400
15099 -0.202200 8.818500 0.580500
15100 -0.214000 8.827600 0.601900
15101 -0.194000 8.813600 0.583700
15102 -0.222200 8.832400 0.598700
15103 -0.212500 8.817300 0.604300
15104 -0.194000 8.813600 0.583700
15105 -0.194000 8.813600 0.583700
15106 -0.214000 8.827600 0.601900
15107 -0.218600 8.807500 0.604500
15108 -0.228700 8.804100 0.602400
15109 -0.236800 8.808900 0.599200
15110 -0.228700 8.804100 0.602400
15111 -0.238300 8.819200 0.596700
15112 -0.236800 8.808900 0.599200
15113 -0.232300 8.829000 0.596600
15114 -0.222200 8.832400 0.598700
15115 -0.232800 8.840500 0.618400
15116 -0.240900 8.845200 0.615100
15117 -0.231400 8.830200 0.620900
15118 -0.232800 8.840500 0.618400
15119 -0.237400 8.820400 0.621100
15120 -0.247400 8.816900 0.618800
15121 -0.255500 8.821700 0.615500
15122 -0.247400 8.816900 0.618800
15123 -0.256900 8.831900 0.613100
15124 -0.255500 8.821700 0.615500
15125 -0.250900 8.841700 0.612900
15126 -0.250900 8.841700 0.612900
15127 -0.240900 8.845200 0.615100
15128 -0.250900 8.841700 0.612900
15129 -0.250200 8.852000 0.632800
15130 -0.258200 8.856700 0.629500
15131 -0.248700 8.841700 0.635300
15132 -0.250200 8.852000 0.632800
15133 -0.254800 8.832000 0.635500
15134 -0.264700 8.828400 0.633200
15135 -0.272700 8.833100 0.629800
15136 -0.264700 8.828400 0.633200
15137 -0.274100 8.843400 0.627400
15138 -0.272700 8.833100 0.629800
15139 -0.268100 8.853200 0.627200
15140 -0.250900 8.841700 0.612900
15141 -0.258200 8.856700 0.629500
15142 -0.250900 8.841700 0.612900
15143 -0.250900 8.841700 0.612900
15144 -0.086000 8.818100 0.502400
15145 -0.078400 8.832800 0.505100
15146 -0.063300 8.837700 0.501500
15147 -0.071900 8.840200 0.497900
15148 -0.082100 8.835500 0.496700
15149 -0.087900 8.826400 0.498600
15150 -0.100100 8.845500 0.524900
15151 -0.108700 8.848100 0.521400
15152 -0.091000 8.852000 0.515200
15153 -0.086000 8.867600 0.520500
15154 -0.084100 8.859400 0.524300
15155 -0.084100 8.859400 0.524300
15156 -0.089900 8.850200 0.526200
15157 -0.100100 8.845500 0.524900
15158 -0.258200 8.856700 0.629500
15159 -0.269500 8.848000 0.638100
15160 -0.258200 8.856700 0.629500
15161 -0.268100 8.853200 0.627200
15162 -0.274100 8.843400 0.627400
15163 -0.274100 8.843400 0.627400
15164 -0.272700 8.833100 0.629800
15165 -0.183900 8.968600 0.598000
15166 -0.170400 8.953500 0.597300
15167 -0.170400 8.953500 0.597300
15168 -0.167400 8.972000 0.592400
15169 -0.176400 8.975100 0.589200
15170 -0.176400 8.975100 0.589200
15171 -0.186600 8.970500 0.588000
15172 -0.192100 8.960900 0.589600
15173 -0.192100 8.960900 0.589600
15174 -0.189600 8.951900 0.592900
15175 0.197300 8.968500 0.613400
15176 0.206600 8.971900 0.610500
15177 0.219500 8.985600 0.626100
15178 0.210100 8.982000 0.628900
15179 0.187000 8.973100 0.614600
15180 0.197300 8.968500 0.613400
15181 0.210100 8.982000 0.628900
15182 0.199800 8.986600 0.630000
15183 0.181800 8.983000 0.613300
15184 0.194700 8.996600 0.628900
15185 0.184600 8.992400 0.610300
15186 0.181800 8.983000 0.613300
15187 0.194700 8.996600 0.628900
15188 0.197800 9.006200 0.626100
15189 0.193900 8.995800 0.607400
15190 0.184600 8.992400 0.610300
15191 0.197800 9.006200 0.626100
15192 0.207200 9.009800 0.623400
15193 0.204200 8.991200 0.606200
15194 0.193900 8.995800 0.607400
15195 0.207200 9.009800 0.623400
15196 0.217500 9.005200 0.622300
15197 0.209400 8.981300 0.607500
15198 0.222600 8.995200 0.623400
15199 0.206600 8.971900 0.610500
15200 0.209400 8.981300 0.607500
15201 0.222600 8.995200 0.623400
15202 0.219500 8.985600 0.626100
15203 0.180600 8.948800 0.596100
15204 0.189600 8.951900 0.592900
15205 0.170400 8.953500 0.597300
15206 0.180600 8.948800 0.596100
15207 0.164900 8.963100 0.595800
15208 0.167400 8.972000 0.592400
15209 0.164900 8.963100 0.595800
15210 0.176400 8.975100 0.589200
15211 0.167400 8.972000 0.592400
15212 0.176400 8.975100 0.589200
15213 0.186600 8.970500 0.588000
15214 0.176400 8.975100 0.589200
15215 0.192100 8.960900 0.589600
15216 0.189600 8.951900 0.592900
15217 0.192100 8.960900 0.589600
15218 0.160400 8.923700 0.577000
15219 0.169200 8.926500 0.573700
15220 0.150100 8.928300 0.578200
15221 0.160400 8.923700 0.577000
15222 0.144500 8.937700 0.576600
15223 0.146700 8.946400 0.573000
15224 0.144500 8.937700 0.576600
15225 0.155500 8.949200 0.569600
15226 0.146700 8.946400 0.573000
15227 0.176400 8.975100 0.589200
15228 0.165800 8.944600 0.568400
15229 0.155500 8.949200 0.569600
15230 0.176400 8.975100 0.589200
15231 0.176400 8.975100 0.589200
15232 0.165800 8.944600 0.568400
15233 0.171400 8.935200 0.570100
15234 0.165800 8.944600 0.568400
15235 0.169200 8.926500 0.573700
15236 0.171400 8.935200 0.570100
15237 0.137300 8.894100 0.556500
15238 0.146000 8.896800 0.553000
15239 0.127100 8.898800 0.557700
15240 0.137300 8.894100 0.556500
15241 0.121300 8.908000 0.556000
15242 0.123400 8.916500 0.552200
15243 0.121300 8.908000 0.556000
15244 0.132100 8.919200 0.548700
15245 0.123400 8.916500 0.552200
15246 0.142300 8.914600 0.547500
15247 0.165800 8.944600 0.568400
15248 0.148100 8.905300 0.549300
15249 0.165800 8.944600 0.568400
15250 0.165800 8.944600 0.568400
15251 0.146000 8.896800 0.553000
15252 0.148100 8.905300 0.549300
15253 0.112100 8.861300 0.535000
15254 0.120700 8.863900 0.531400
15255 0.101900 8.865900 0.536200
15256 0.096100 8.875100 0.534300
15257 0.098000 8.883500 0.530500
15258 0.096100 8.875100 0.534300
15259 0.106700 8.886100 0.527000
15260 0.098000 8.883500 0.530500
15261 0.116900 8.881400 0.525800
15262 0.122700 8.872200 0.527600
15263 0.120700 8.863900 0.531400
15264 0.122700 8.872200 0.527600
15265 0.108000 8.847200 0.520800
15266 0.099400 8.844600 0.524400
15267 0.099400 8.844600 0.524400
15268 0.089200 8.849300 0.525600
15269 0.083400 8.858400 0.523700
15270 0.083400 8.858400 0.523700
15271 0.085300 8.866700 0.519900
15272 0.085300 8.866700 0.519900
15273 0.093900 8.869300 0.516300
15274 0.104100 8.864600 0.515100
15275 0.110000 8.855500 0.517000
15276 0.108000 8.847200 0.520800
15277 0.064200 8.798100 0.495100
15278 0.073800 8.802000 0.492400
15279 0.086000 8.818100 0.502400
15280 0.077400 8.815600 0.506000
15281 0.049300 8.796700 0.492500
15282 0.067200 8.820200 0.507300
15283 0.038000 8.798600 0.486100
15284 0.061300 8.829400 0.505400
15285 0.038000 8.798600 0.486100
15286 0.036900 8.802700 0.479600
15287 0.038000 8.798600 0.486100
15288 0.063300 8.837700 0.501500
15289 0.046500 8.806600 0.476900
15290 0.036900 8.802700 0.479600
15291 0.063300 8.837700 0.501500
15292 0.071900 8.840200 0.497900
15293 0.061300 8.808000 0.479500
15294 0.082100 8.835500 0.496700
15295 0.072600 8.806100 0.485900
15296 0.087900 8.826400 0.498600
15297 0.073800 8.802000 0.492400
15298 0.072600 8.806100 0.485900
15299 0.087900 8.826400 0.498600
15300 0.086000 8.818100 0.502400
15301 0.111000 8.754400 0.504700
15302 0.119100 8.759200 0.501400
15303 0.073800 8.802000 0.492400
15304 0.107100 8.742400 0.504800
15305 0.109700 8.730100 0.501600
15306 0.038000 8.798600 0.486100
15307 0.117200 8.724900 0.497100
15308 0.109700 8.730100 0.501600
15309 0.038000 8.798600 0.486100
15310 0.038000 8.798600 0.486100
15311 0.036900 8.802700 0.479600
15312 0.125300 8.729600 0.493800
15313 0.117200 8.724900 0.497100
15314 0.129200 8.741700 0.493700
15315 0.126700 8.753900 0.496900
15316 0.119100 8.759200 0.501400
15317 0.126700 8.753900 0.496900
15318 0.072600 8.806100 0.485900
15319 0.129100 8.767400 0.522200
15320 0.137400 8.772300 0.519100
15321 0.119100 8.759200 0.501400
15322 0.111000 8.754400 0.504700
15323 0.129100 8.767400 0.522200
15324 0.127500 8.757000 0.524500
15325 0.129100 8.767400 0.522200
15326 0.133600 8.747300 0.524700
